director_name,budget,genres,actor_1_name,movie_title,plot_keywords,content_rating,genre_adjusted
Christopher Nolan,250000000.0,"['Action', 'Thriller']",Tom Hardy,The Dark Knight Rises ,"['deception', 'imprisonment', 'lawlessness', 'police officer', 'terrorist plot']",PG-13,Thriller
Kevin Hooks,25000000.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']",Salma Hayek,Fled ,"['disk', 'floppy disk', 'mafia', 'prison', 'prisoner']",R,Adventure
Karyn Kusama,62000000.0,"['Action', 'Sci-Fi']",Charlize Theron,Æon Flux ,"['based on cult favorite', 'disease', 'female hero', 'female protagonist', 'future']",PG-13,Sci-Fi
Peter Berg,85000000.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",Dwayne Johnson,The Rundown ,"['amazon', 'bounty hunter', 'fight', 'hunter', 'jungle']",PG-13,Action
Matthew Vaughn,30000000.0,"['Action', 'Comedy']",Elizabeth McGovern,Kick-Ass ,"['comic book', 'female killer', 'hit in the crotch', 'narrated by character', 'reference to batman']",R,Action
Tony Scott,92000000.0,"['Action', 'Crime', 'Thriller']",Brad Pitt,Spy Game ,"['china', 'cia', 'cold war', 'friendship', 'retirement']",R,Action
Brian De Palma,90000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",Don Cheadle,Mission to Mars ,"['astronaut', 'mars', 'mars the planet', 'outer space', 'zero gravity']",PG,Sci-Fi
Peter MacDonald,63000000.0,"['Action', 'Adventure', 'Thriller', 'War']",Sylvester Stallone,Rambo III ,"['afghanistan', 'colonel', 'rambo', 'rescue', 'soviet']",R,Action
Marc F. Adler,40000000.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance']",Eric Idle,Delgo ,"['box office flop', 'computer animation', 'one word title', 'surrealism', 'villainess']",PG,Comedy
Mark Dindal,32000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",George Kennedy,Cats Don't Dance ,"['animal', 'cat', 'child star', 'hollywood', 'star']",G,Musical
Gary Winick,37000000.0,"['Comedy', 'Fantasy', 'Romance']",Jennifer Garner,13 Going on 30 ,"['13 year old', '13th birthday', '30 year old', 'wish', 'year 1987']",PG-13,Fantasy
Pierre Morel,40000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Ray Winstone,The Gunman ,"['assassination', 'blood vomiting', 'death', 'hit squad', 'mercenary']",R,Action
John Schultz,45000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Malese Jow,Aliens in the Attic ,"['alien', 'attic', 'boyfriend', 'mind control', 'nintendo ds']",PG,Family
Don Bluth,75000000.0,"['Action', 'Adventure', 'Animation', 'Family', 'Sci-Fi']",Matt Damon,Titan A.E. ,"['alien', 'captain', 'escape', 'pilot', 'scientist']",PG,Adventure
Jonathan Mostow,36000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Kathleen Quinlan,Breakdown ,"['car breakdown', 'diner', 'jeep', 'paranoia', 'violence']",R,Action
Ariel Vromen,31500000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Gary Oldman,Criminal ,"['cia', 'husband wife relationship', 'memory', 'tied up while barefoot', 'violence']",R,Action
Wych Kaosayananda,70000000.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Talisa Soto,Ballistic: Ecks vs. Sever ,"['blood splatter', 'camera shot from inside human body', 'combat', 'die hard scenario', 'fbi']",R,Action
Stephen J. Anderson,30000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical']",Craig Ferguson,Winnie the Pooh ,"['disney', 'owl', 'rabbit', 'sequel', 'tiger']",G,Family
George Lucas,113000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Natalie Portman,Star Wars: Episode III - Revenge of the Sith ,"['elongated cry of no', 'friends become enemies', 'kicked in the butt', 'robotic midwife', 'vision']",PG-13,Action
Alexander Witt,45000000.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Milla Jovovich,Resident Evil: Apocalypse ,"['cover up', 'monster', 'strong female character', 'strong female lead', 'zombie apocalypse']",R,Horror
John Milius,35000000.0,"['Action', 'Drama', 'Thriller', 'War']",Rosanna Arquette,Flight of the Intruder ,"['bombardier', 'pilot', 'u.s. navy', 'vietnam', 'vietnam war']",PG-13,Thriller
Ronny Yu,35000000.0,"['Action', 'Adventure', 'Fantasy']",Marley Shelton,Warriors of Virtue ,"['anthropomorphic animal', 'football', 'kangaroo', 'sword and sorcery', 'water boy']",PG,Action
Robert Schwentke,110000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",Kate Winslet,Insurgent ,"['action heroine', 'falling from height', 'mind control', 'trainhopping', 'truth serum']",PG-13,Adventure
Pou-Soi Cheang,68005000.0,"['Action', 'Adventure', 'Fantasy']",Li Gong,Xi you ji zhi: Sun Wukong san da Baigu Jing ,"['buddhism', 'demon', 'journey to the west', 'monk', 'monkey king']",,Fantasy
Jonathan Mostow,62000000.0,"['Action', 'War']",Matthew McConaughey,U-571 ,"['battle', 'historically inaccurate', 'submarine movie', 'u boat', 'world war two']",PG-13,Action
John Lasseter,90000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Tom Hanks,Toy Story 2 ,"['collector', 'dog', 'friend', 'rescue', 'toy']",G,Fantasy
Jaume Collet-Serra,30000000.0,"['Action', 'Mystery', 'Thriller']",Liam Neeson,Unknown ,"['agriculture', 'airport', 'amnesia', 'nurse', 'scientist']",PG-13,Mystery
Eric Darnell,145000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Jada Pinkett Smith,Madagascar 3: Europe's Most Wanted ,"['animal', 'circus', 'island name in title', 'lemur', 'penguin']",PG,Comedy
Duncan Jones,32000000.0,"['Mystery', 'Sci-Fi', 'Thriller']",Jake Gyllenhaal,Source Code ,"['bomber', 'time', 'time loop', 'train', 'trapped in a time loop']",PG-13,Mystery
Joseph Ruben,68000000.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",Vincent Pastore,Money Train ,"['bare breasts', 'breast', 'loan shark', 'subway', 'train']",R,Drama
Jorge Blanco,70000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Dwayne Johnson,Planet 51 ,"['alien', 'alien planet', 'astronaut', 'planet', 'teenager']",PG,Animation
Bryan Singer,200000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Jennifer Lawrence,X-Men: Days of Future Past ,"['dystopia', 'super strength', 'supernatural power', 'time paradox', 'time travel']",PG-13,Thriller
Brian Levant,60000000.0,"['Comedy', 'Family']",Jim Belushi,Jingle All the Way ,"['action figure', 'christmas', 'hero', 'karate', 'toy']",PG,Family
Adam Shankman,35000000.0,"['Comedy', 'Romance']",Matthew McConaughey,The Wedding Planner ,"['chick flick', 'doctor', 'horseback riding', 'wedding', 'wedding planner']",PG-13,Romance
Andy Tennant,70000000.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",Matthew McConaughey,Fool's Gold ,"['debt', 'rapper', 'treasure', 'treasure hunter', 'yacht']",PG-13,Thriller
James Algar,80000000.0,"['Animation', 'Family', 'Fantasy', 'Music']",Quincy Jones,Fantasia 2000 ,"['abstract', 'ark', 'disney', 'fairy tale', 'piano']",G,Family
Raja Gosnell,110000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Mahadeo Shivraj,The Smurfs ,"['blue', 'new york', 'new york city', 'no opening credits', 'smurf']",PG,Family
Renny Harlin,70000000.0,"['Action', 'Thriller']",Bruce Willis,Die Hard 2 ,"['airport', 'fuel', 'plane', 'police', 'terrorist']",R,Action
Keenen Ivory Wayans,45000000.0,['Comedy'],Natasha Lyonne,Scary Movie 2 ,"['blow job', 'demon', 'exorcism', 'priest', 'professor']",R,Comedy
Alejandro G. Iñárritu,135000000.0,"['Adventure', 'Drama', 'Thriller', 'Western']",Leonardo DiCaprio,The Revenant ,"['bear attack', 'cauterizing a wound', 'native american', 'revenge', 'survival']",R,Thriller
Kevin Lima,85000000.0,"['Adventure', 'Comedy', 'Family']",Ioan Gruffudd,102 Dalmatians ,"['dog', 'parole', 'parole officer', 'prison', 'puppy']",G,Comedy
Rob Reiner,62000000.0,"['Comedy', 'Drama', 'Romance']",Shawna Waldron,The American President ,"['lobbyist', 'president', 'senator', 'state dinner', 'widower']",PG-13,Comedy
Peter Lord,45000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",Imelda Staunton,Chicken Run ,"['chicken', 'escape', 'farm', 'freedom', 'rooster']",G,Family
Brad Furman,30000000.0,"['Crime', 'Thriller']",Justin Timberlake,Runner Runner ,"['costa rica', 'fbi agent', 'gambling', 'money', 'online gambling']",R,Thriller
Steven Spielberg,60000000.0,"['Comedy', 'Drama']",Tom Hanks,The Terminal ,"['airport', 'construction site', 'fish out of water', 'flight attendant', 'man without a country']",PG-13,Drama
Alan J. Pakula,86000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Harrison Ford,The Devil's Own ,"['friendship', 'murder', 'northern ireland', 'police officer', 'terrorist']",R,Drama
Frank Darabont,60000000.0,"['Crime', 'Drama', 'Fantasy', 'Mystery']",Tom Hanks,The Green Mile ,"['1930s', 'death row inmate', 'healing', 'prison guard', 'southern u.s.']",R,Fantasy
Noam Murro,110000000.0,"['Action', 'Drama', 'Fantasy', 'War']",Eva Green,300: Rise of an Empire ,"['army', 'commander', 'female rear nudity', 'greek', 'navy']",R,Drama
James Mangold,55000000.0,"['Adventure', 'Crime', 'Drama', 'Western']",Christian Bale,3:10 to Yuma ,"['outlaw', 'rancher', 'small western town', 'stagecoach', 'train']",R,Drama
John Pasquin,38000000.0,"['Comedy', 'Drama']",Jim Belushi,Joe Somebody ,"['bully', 'co worker', 'divorce', 'fight', 'karate']",PG,Drama
Antony Hoffman,70000000.0,"['Action', 'Sci-Fi', 'Thriller']",Bob Neill,Red Planet ,"['astronaut', 'mars', 'robot', 'robot as menace', 'survival']",PG-13,Sci-Fi
George Miller,100000000.0,"['Animation', 'Comedy', 'Family', 'Music', 'Romance']",Robin Williams,Happy Feet ,"['dance', 'emperor penguin', 'friend', 'penguin', 'song']",PG,Romance
Gregory Hoblit,35000000.0,"['Crime', 'Drama', 'Thriller']",Billy Burke,Untraceable ,"['cat', 'fbi agent', 'murder', 'serial killer', 'website']",R,Thriller
David Fincher,40000000.0,"['Biography', 'Drama']",Andrew Garfield,The Social Network ,"['competitiveness', 'creator', 'entrepreneur', 'facebook', 'intellectual property']",PG-13,Biography
Wes Anderson,40000000.0,"['Adventure', 'Animation', 'Comedy', 'Crime', 'Family']",Bill Murray,Fantastic Mr. Fox ,"['cider', 'farm', 'farmer', 'fox', 'tale']",PG,Comedy
Marc Forster,190000000.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",Peter Capaldi,World War Z ,"['chaos', 'disease', 'infection', 'pandemic', 'zombie']",PG-13,Horror
Bibo Bergeron,75000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Robert De Niro,Shark Tale ,"['anchor', 'fish', 'mobster', 'shark', 'vegetarian']",PG,Family
Doug Liman,22000000.0,"['Biography', 'Drama', 'Thriller']",Naomi Watts,Fair Game ,"['bush administration', 'cia', 'interview', 'iraq', 'new york times']",PG-13,Drama
Hoyt Yeatman,150000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Kelli Garner,G-Force ,"['fbi director', 'guinea pig', 'household appliance', 'secret agent', 'talking mouse']",PG,Adventure
Jesse Dylan,55000000.0,"['Comedy', 'Romance']",Alyson Hannigan,American Wedding ,"['bachelor party', 'blow job', 'breasts', 'friend', 'wedding']",R,Comedy
Robert Zemeckis,31000000.0,"['Drama', 'Thriller']",Denzel Washington,Flight ,"['airline', 'flight', 'flight attendant', 'lawyer', 'pilot']",R,Drama
Ron Maxwell,56000000.0,"['Drama', 'History', 'War']",Billy Campbell,Gods and Generals ,"['confederacy', 'hero', 'prequel', 'stonewall jackson', 'war hero']",PG-13,Drama
Kirk De Micco,135000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Ryan Reynolds,The Croods ,"['cave', 'caveman', 'journey', 'strict father', 'survival']",PG,Comedy
Mimi Leder,75000000.0,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",Morgan Freeman,Deep Impact ,"['astronomer', 'comet', 'mission', 'president', 'secretary']",PG-13,Sci-Fi
John McTiernan,28000000.0,"['Action', 'Thriller']",Alan Rickman,Die Hard ,"['christmas', 'christmas eve', 'christmas party', 'held at gunpoint', 'hostage']",R,Thriller
Penny Marshall,40000000.0,"['Comedy', 'Drama', 'Sport']",Tom Hanks,A League of Their Own ,"['baseball', 'friend', 'oregon', 'rivalry', 'softball']",PG,Comedy
Luis Llosa,45000000.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Sylvester Stallone,The Specialist ,"['bomb', 'cia', 'explosive', 'explosives expert', 'miami florida']",R,Drama
Mimi Leder,40000000.0,['Drama'],Kevin Spacey,Pay It Forward ,"['alcoholism', 'boy', 'good deed', 'protective male', 'teacher']",PG-13,Drama
Norman Jewison,38000000.0,"['Biography', 'Drama', 'Sport']",Denzel Washington,The Hurricane ,"['african american', 'book', 'boxer', 'boxing', 'murder']",R,Drama
Darren Aronofsky,35000000.0,"['Drama', 'Sci-Fi']",Hugh Jackman,The Fountain ,"['eternity', 'love', 'mayan', 'tree', 'tree of life']",PG-13,Drama
Jon Avnet,60000000.0,"['Drama', 'Romance']",Joe Mantegna,Up Close & Personal ,"['journalism', 'news anchor', 'newscast', 'newscaster', 'tv journalism']",PG-13,Romance
Wes Anderson,21000000.0,"['Comedy', 'Drama']",Bill Murray,The Royal Tenenbaums ,"['brother brother relationship', 'family relationships', 'father daughter relationship', 'genius', 'thrown through a window']",R,Comedy
Phil Lord,50000000.0,"['Action', 'Comedy', 'Crime']",Channing Tatum,22 Jump Street ,"['college', 'drugs', 'hidden camera', 'tattoo', 'undercover']",R,Action
John Frankenheimer,55000000.0,"['Action', 'Adventure', 'Crime', 'Thriller']",Robert De Niro,Ronin ,"['case', 'ex kgb', 'ronin', 'russian', 'suitcase']",R,Action
Simon West,30000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Jason Statham,Wild Card ,"['bodyguard', 'criminal', 'gambling', 'mob boss', 'thug']",R,Crime
David Mamet,10000000.0,"['Drama', 'Mystery', 'Thriller']",Ben Gazzara,The Spanish Prisoner ,"['brother sister relationship', 'extradition', 'fbi', 'japanese tourist', 'secret']",PG,Mystery
Clint Eastwood,25000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",John Doman,Mystic River ,"['ballistics', 'detective', 'friend', 'gun', 'sexual abuse']",R,Mystery
Frank Coraci,80000000.0,"['Comedy', 'Family', 'Romance']",Rosario Dawson,Zookeeper ,"['champagne bottle', 'coca cola', 'jewelry box', 'red bull', 'zoo']",PG,Family
Richard Donner,80000000.0,"['Action', 'Adventure', 'Sci-Fi']",Paul Walker,Timeline ,"['castle', 'france', 'professor', 'student', 'time machine']",PG-13,Action
Paul Greengrass,110000000.0,"['Action', 'Mystery', 'Thriller']",Matt Damon,The Bourne Ultimatum ,"['action hero', 'cia', 'dark past', 'flashback', 'memory']",PG-13,Mystery
Bobby Farrelly,30000000.0,"['Comedy', 'Drama', 'Romance', 'Sport']",Jimmy Fallon,Fever Pitch ,"['baltimore orioles', 'boston red sox', 'promotion', 'ups', 'world series']",PG-13,Comedy
Steve Oedekerk,51000000.0,"['Animation', 'Comedy', 'Family']",Rob Paulsen,Barnyard ,"['cow', 'farmer', 'howl', 'howling at the moon', 'vegetarian']",PG,Comedy
George Miller,150000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Tom Hardy,Mad Max: Fury Road ,"['australia', 'desert', 'escape', 'on the run', 'post apocalypse']",R,Sci-Fi
Seth Gordon,35000000.0,"['Comedy', 'Crime']",Kevin Spacey,Horrible Bosses ,"['black comedy', 'boss', 'chemical company', 'dental assistant', 'murder']",R,Crime
Steve Carr,60000000.0,"['Comedy', 'Family']",Anjelica Huston,Daddy Day Care ,"['bloopers during credits', 'breakfast cereal', 'department store ride', 'face painting', 'sponge bob square pants slippers']",PG,Comedy
Steven Spielberg,63000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",Wayne Knight,Jurassic Park ,"['dinosaur', 'jurassic park', 'survival', 'theme park', 'tyrannosaurus rex']",PG-13,Sci-Fi
Lana Wachowski,120000000.0,"['Action', 'Family', 'Sport']",Scott Porter,Speed Racer ,"['based on anime', 'based on cartoon', 'gadget car', 'racer', 'speed']",PG,Family
Harold Ramis,30000000.0,"['Comedy', 'Crime']",Robert De Niro,Analyze This ,"['analyst', 'mafia', 'patient', 'psychiatrist', 'wedding']",R,Comedy
Donald Petrie,50000000.0,"['Comedy', 'Romance']",Matthew McConaughey,How to Lose a Guy in 10 Days ,"['advertising executive', 'diamond', 'magazine', 'party', 'wager']",PG-13,Romance
Christopher Nolan,160000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Leonardo DiCaprio,Inception ,"['ambiguous ending', 'corporate espionage', 'dream', 'subconscious', 'thief']",PG-13,Thriller
Fedor Bondarchuk,29500000.0,"['Action', 'Adventure', 'Sci-Fi']",Yuliya Snigir,Obitaemyy ostrov ,"['22nd century', 'first part', 'friend', 'guard', 'space opera']",,Action
Christian Ditter,38000000.0,"['Comedy', 'Romance']",Alison Brie,How to Be Single ,"['motor scooter', 'new york city', 'newborn baby', 'scooter', 'single']",R,Romance
Joel Schumacher,40000000.0,"['Mystery', 'Thriller']",Nicolas Cage,8MM ,"['investigation', 'obsession', 'private eye', 'private investigator', 'snuff film']",R,Mystery
Tom Shadyac,81000000.0,"['Comedy', 'Drama']",Morgan Freeman,Bruce Almighty ,"['answer to prayer', 'breast expansion', 'pleading with god', 'supernatural power', 'walking on water']",PG-13,Comedy
Steve Carr,72000000.0,"['Comedy', 'Family', 'Fantasy']",Raven-Symoné,Dr. Dolittle 2 ,"['bear', 'doctor', 'false accusation', 'man with glasses', 'second part']",PG,Comedy
Judd Apatow,35000000.0,['Comedy'],Charlyne Yi,This Is 40 ,"['40th birthday', 'aging', 'birthday', 'sex', 'viagra']",R,Comedy
Kenny Ortega,60000000.0,"['Documentary', 'Music']",Misha Gabriel Hamilton,This Is It ,"['2000s', 'box office hit', 'comeback', 'rehearsal', 'year 2009']",PG,Music
David O. Russell,60000000.0,"['Biography', 'Comedy', 'Drama']",Jennifer Lawrence,Joy ,"['based on real person', 'female inventor', 'mop', 'sales pitch', 'woman holding a shotgun']",PG-13,Biography
Neil Jordan,30000000.0,"['Drama', 'Fantasy', 'Thriller']",Robert Downey Jr.,In Dreams ,"['dream', 'mental institution', 'padded cell', 'serial killer', 'suicide attempt']",R,Thriller
Jonathan Mostow,200000000.0,"['Action', 'Sci-Fi']",Nick Stahl,Terminator 3: Rise of the Machines ,"['drifter', 'exploding truck', 'future', 'machine', 'skynet']",R,Sci-Fi
Roland Joffé,50000000.0,"['Drama', 'Romance']",Gary Oldman,The Scarlet Letter ,"['17th century', 'adultery', 'letter', 'pubic hair', 'swimming']",R,Drama
Howard Deutch,40000000.0,"['Comedy', 'Crime', 'Thriller']",Bruce Willis,The Whole Ten Yards ,"['dentist', 'face slap', 'flashback', 'hitman', 'killing an animal']",PG-13,Crime
Jonathan Frakes,58000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",LeVar Burton,Star Trek: Insurrection ,"['alien', 'captain', 'commander', 'conspiracy', 'planet']",PG,Thriller
Pierre Coffin,76000000.0,"['Animation', 'Comedy', 'Family', 'Sci-Fi']",Steve Carell,Despicable Me 2 ,"['dating', 'minion', 'overprotective father', 'undercover spy', 'woman agent']",PG,Animation
Frédéric Auburtin,24000000.0,"['Drama', 'History', 'Sport']",Fisher Stevens,United Passions ,"['20th century', 'association', 'fifa', 'football', 'world cup']",Not Rated,Sport
Glenn Ficarra,50000000.0,"['Comedy', 'Drama', 'Romance']",Ryan Gosling,"Crazy, Stupid, Love. ","['bar', 'divorce', 'friend', 'girl', 'male objectification']",PG-13,Romance
Steven Spielberg,48000000.0,"['Action', 'Adventure', 'Fantasy']",Harrison Ford,Indiana Jones and the Last Crusade ,"['castle', 'diary', 'holy grail', 'map', 'nazi']",PG-13,Adventure
