director_name,budget,genres,actor_1_name,movie_title,plot_keywords,content_rating,genre_adjusted
Barbra Streisand,30000000.0,"['Drama', 'Romance']",George Carlin,The Prince of Tides ,"['new york', 'psychiatrist', 'shrimper', 'south carolina', 'twins']",R,Drama
Burr Steers,28000000.0,"['Action', 'Horror', 'Romance']",Matt Smith,Pride and Prejudice and Zombies ,"['based on novel', 'damsel in distress', 'deception', 'england', 'zombie']",PG-13,Horror
Jay Roach,33000000.0,"['Action', 'Adventure', 'Comedy', 'Crime']",Muse Watson,Austin Powers: The Spy Who Shagged Me ,"['penis joke', 'phallic image', 'sexy agent', 'spy', 'volcano hideout']",PG-13,Rom-Com
Yarrow Cheney,75000000.0,"['Animation', 'Comedy', 'Family']",Steve Coogan,The Secret Life of Pets ,"['animal control', 'lost animal', 'mongrel', 'pet', 'terrier']",PG,Animation
Norman Jewison,30000000.0,"['Comedy', 'Family', 'Fantasy']",Haley Joel Osment,Bogus ,"['box office flop', 'circus', 'imaginary friend', 'magician', 'one word title']",PG,Family
Rupert Sanders,170000000.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",Chris Hemsworth,Snow White and the Huntsman ,"['evil queen', 'fairy tale', 'magic', 'queen', 'snow white']",PG-13,Action-Comedy
Simon Wells,150000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Elisabeth Harnois,Mars Needs Moms ,"['boy', 'martian', 'rescue', 'robot', 'sexism']",PG,Animation
Baz Luhrmann,105000000.0,"['Drama', 'Romance']",Leonardo DiCaprio,The Great Gatsby ,"['ingratitude', 'mansion', 'party', 'title appears in writing', 'tragedy']",PG-13,Drama
Ulu Grosbard,40000000.0,['Drama'],Alexa PenaVega,The Deep End of the Ocean ,"['basketball', 'boy', 'italian', 'kidnapping a child', 'reunion']",PG-13,Drama
Justin Lin,85000000.0,"['Action', 'Crime', 'Thriller']",Amber Stevens West,The Fast and the Furious: Tokyo Drift ,"['car', 'challenge', 'drift racing', 'drifting', 'tokyo japan']",PG-13,Action-Comedy
Tarsem Singh,33000000.0,"['Horror', 'Sci-Fi', 'Thriller']",Dylan Baker,The Cell ,"['coma', 'fbi', 'race against time', 'serial killer', 'strong female lead']",R,Horror
Doug Lefler,35000000.0,"['Action', 'Adventure', 'Fantasy', 'War']",Colin Firth,The Last Legion ,"['5th century', 'boy', 'capri', 'roman legion', 'soldier']",PG-13,War
Gregory Hoblit,31000000.0,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Dennis Quaid,Frequency ,"['altering history', 'alternate history', 'amateur radio', 'ham radio', 'paranormal phenomena']",PG-13,Sci-Fi
Peter Jackson,225000000.0,"['Adventure', 'Fantasy']",Aidan Turner,The Hobbit: The Desolation of Smaug ,"['dwarf', 'elf', 'lake town', 'mountain', 'sword and sorcery']",PG-13,Adventure
David Koepp,60000000.0,"['Action', 'Comedy', 'Mystery', 'Romance']",Johnny Depp,Mortdecai ,"['art dealer', 'fake painting', 'macguffin', 'moustache', 'stolen painting']",R,Mystery
Pete Docter,175000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",John Ratzenberger,Up ,"['balloon', 'house', 'promise', 'retirement', 'skeleton']",PG,Animation
Donald Petrie,50000000.0,"['Comedy', 'Romance']",Matthew McConaughey,How to Lose a Guy in 10 Days ,"['advertising executive', 'diamond', 'magazine', 'party', 'wager']",PG-13,Rom-Com
Ben Stiller,50000000.0,['Comedy'],Milla Jovovich,Zoolander 2 ,"['chosen one', 'fashion', 'fashion model', 'model', 'retired']",PG-13,Comedy
Jonathan Levine,35000000.0,"['Comedy', 'Horror', 'Romance']",Cory Hardrict,Warm Bodies ,"['fight', 'memory', 'teenager', 'undead', 'zombie']",PG-13,Horror
Bill Condon,120000000.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2 ,"['battle', 'friend', 'super strength', 'vampire', 'vision']",PG-13,Adventure
Jason Friedberg,30000000.0,['Comedy'],Carmen Electra,Meet the Spartans ,"['king', 'persian', 'spartan', 'training', 'xerxes']",PG-13,Comedy
Chris Columbus,50000000.0,"['Comedy', 'Drama']",Julia Roberts,Stepmom ,"['attorney', 'cancer', 'custody', 'fashion photographer', 'photographer']",PG-13,Rom-Com
Michael McCullers,30000000.0,"['Comedy', 'Romance']",Tina Fey,Baby Mama ,"['baby', 'book', 'cartoon on tv', 'female protagonist', 'male anorexia']",PG-13,Rom-Com
Iain Softley,48000000.0,"['Drama', 'Mystery', 'Sci-Fi']",Kevin Spacey,K-PAX ,"['extraterrestrial', 'hospital', 'patient', 'planet', 'science']",PG-13,Sci-Fi
Robert Luketic,38000000.0,"['Comedy', 'Romance']",Gerard Butler,The Ugly Truth ,"['call in', 'chick flick', 'date', 'hot air balloon', 'show producer']",R,Rom-Com
Stephen Frears,29000000.0,"['Biography', 'Comedy', 'Drama', 'Music', 'Romance']",Meryl Streep,Florence Foster Jenkins ,"['heiress', 'opera singer', 'platonic marriage', 'singer', 'singing']",PG-13,Biography
Richard Donner,50000000.0,"['Action', 'Crime', 'Thriller']",Muse Watson,Assassins ,"['assassin', 'floppy disk', 'modem', 'rival', 'russian']",R,Action-Comedy
Rob Letterman,112000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",James Corden,Gulliver's Travels ,"['bermuda triangle', 'box office hit', 'shipwrecked', 'travel', 'travel writer']",PG,Family
Jerry Zucker,48000000.0,"['Adventure', 'Comedy']",Corinna Harney,Rat Race ,"['casino', 'locker', 'money', 'museum', 'race']",PG-13,Rom-Com
Patrick Lussier,50000000.0,"['Action', 'Fantasy', 'Thriller']",Nicolas Cage,Drive Angry ,"['baby', 'cult', 'oklahoma', 'sex scene', 'waitress']",R,Action-Comedy
Rob Cohen,57000000.0,"['Action', 'Adventure', 'Fantasy']",Dennis Quaid,DragonHeart ,"['dragon', 'england', 'human dragon relationship', 'king', 'knight']",PG-13,Action-Comedy
Tom Shadyac,81000000.0,"['Comedy', 'Drama']",Morgan Freeman,Bruce Almighty ,"['answer to prayer', 'breast expansion', 'pleading with god', 'supernatural power', 'walking on water']",PG-13,Rom-Com
Stephen Norrington,45000000.0,"['Action', 'Horror']",Sanaa Lathan,Blade ,"['1990s', 'blade', 'blood', 'vampire', 'vampire hunter']",R,Horror
Sngmoo Lee,45000000.0,"['Action', 'Fantasy', 'Western']",Tony Cox,The Warrior's Way ,"['bullet time', 'explosion', 'knife throwing', 'throwing a knife', 'violence']",R,Western
Christopher Nolan,40000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Christian Bale,The Prestige ,"['illusion', 'magician', 'obsession', 'rivalry', 'secret']",PG-13,Sci-Fi
Michael Bay,195000000.0,"['Action', 'Adventure', 'Sci-Fi']",Glenn Morshower,Transformers: Dark of the Moon ,"['autobot', 'decepticon', 'job interview', 'moon', 'spacecraft']",PG-13,Sci-Fi
Jean-Pierre Jeunet,33000000.0,"['Action', 'Adventure', 'Drama', 'Family']",Callum Rennie,The Young and Prodigious T.S. Spivet ,"['3 dimensional', 'cartographer', 'punctuation in title', 'smithsonian', 'train']",PG,Family
Tom Tykwer,50000000.0,"['Crime', 'Drama', 'Fantasy']",Michael Smiley,Perfume: The Story of a Murderer ,"['18th century', 'perfume', 'scent', 'sense of smell', 'smell']",R,Crime
Andrew Bergman,36000000.0,"['Biography', 'Comedy', 'Romance']",Stockard Channing,Isn't She Great ,"['autistic son', 'cancer', 'female protagonist', 'new york city', 'son']",R,Biography
Ron Clements,140000000.0,"['Adventure', 'Animation', 'Family', 'Sci-Fi']",Joseph Gordon-Levitt,Treasure Planet ,"['alien', 'cyborg', 'pirate', 'planet', 'treasure']",PG,Animation
Scott Stewart,60000000.0,"['Action', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",Josh Wingate,Priest ,"['church', 'priest', 'sheriff', 'vampire', 'warrior']",PG-13,Horror
F. Gary Gray,50000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Kevin Spacey,The Negotiator ,"['hostage', 'innocence', 'murder', 'negotiator', 'police']",R,Mystery
Kirk De Micco,135000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Ryan Reynolds,The Croods ,"['cave', 'caveman', 'journey', 'strict father', 'survival']",PG,Animation
Steven Spielberg,70000000.0,"['Action', 'Drama', 'War']",Tom Hanks,Saving Private Ryan ,"['army', 'invasion', 'killed in action', 'normandy', 'soldier']",R,War
Tarsem Singh,75000000.0,"['Action', 'Drama', 'Fantasy', 'Romance']",Henry Cavill,Immortals ,"['burned alive', 'castration', 'olympus', 'torture', 'torture device']",R,Action-Comedy
S.S. Rajamouli,18026148.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'War']",Tamannaah Bhatia,Baahubali: The Beginning ,"['ancient india', 'dual role', 'good versus evil', 'hindu', 'kingdom']",,War
,1500000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Don Johnson,Miami Vice             ,"['cult tv', 'detective', 'drugs', 'police', 'undercover']",TV-14,Mystery
Simon West,40000000.0,"['Action', 'Crime', 'Thriller']",Jason Statham,The Mechanic ,"['apprentice', 'disobeying orders', 'gas station', 'hitman', 'nightclub']",R,Action-Comedy
Paul W.S. Anderson,65000000.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Milla Jovovich,Resident Evil: Retribution ,"['corporation', 'fight', 'rescue', 'umbrella', 'zombie']",R,Horror
Stephen Norrington,78000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Jason Flemyng,The League of Extraordinary Gentlemen ,"['box office flop', 'captain nemo', 'dorian gray', 'invisible man', 'steampunk']",PG-13,Sci-Fi
Andrey Konchalovskiy,90000000.0,"['Action', 'Family', 'Fantasy', 'Musical']",Shirley Henderson,The Nutcracker in 3D ,"['box office flop', 'christmas', 'christmas eve', 'critically bashed', 'toy comes to life']",PG,Family
John G. Avildsen,8000000.0,"['Action', 'Drama', 'Family', 'Sport']",Martin Kove,The Karate Kid ,"['apartment', 'bully', 'fight', 'karate', 'master']",PG,Sport
Paul W.S. Anderson,80000000.0,"['Action', 'Adventure', 'Drama', 'History', 'Romance']",Sasha Roiz,Pompeii ,"['arena', 'lava bomb', 'mount vesuvius', 'pompeii', 'slave']",PG-13,History
Don Bluth,50000000.0,"['Adventure', 'Animation', 'Drama', 'Family', 'Fantasy', 'Musical', 'Mystery', 'Romance']",Kirsten Dunst,Anastasia ,"['amnesia', 'reference to anastasia romanov', 'romanov', 'russia', 'russian revolution']",G,Animation
Kimble Rendall,30000000.0,"['Action', 'Horror', 'Sci-Fi']",Alex Russell,Bait ,"['great white shark', 'shark', 'supermarket', 'swimming', 'tsunami']",R,Horror
Carlos Saldanha,90000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Denis Leary,Ice Age: Dawn of the Dinosaurs ,"['egg', 'lost world', 'rescue', 'squirrel', 'weasel']",PG,Animation
Jon Turteltaub,28000000.0,"['Comedy', 'Romance']",Robert De Niro,Last Vegas ,"['bachelor party', 'bloody mary the drink', 'bouncer', 'brooklyn new york city', 'vegas']",PG-13,Rom-Com
Mike Hodges,20000000.0,"['Action', 'Adventure', 'Sci-Fi']",Brian Blessed,Flash Gordon ,"['american football', 'cult film', 'emperor', 'flash gordon', 'mind reading']",PG,Sci-Fi
Julie Taymor,45000000.0,"['Drama', 'Fantasy', 'Musical', 'Romance']",Jim Sturgess,Across the Universe ,"['anti war', 'liverpool', 'love', 'protest', 'song']",PG-13,Musical
Brian Helgeland,40000000.0,"['Biography', 'Drama', 'Sport']",Harrison Ford,42 ,"['baseball', 'baseball player', 'brooklyn dodgers', 'major league baseball', 'racism']",PG-13,Sport
Jerry Zucker,55000000.0,"['Action', 'Adventure', 'Romance', 'Thriller']",Julia Ormond,First Knight ,"['battle', 'king', 'king arthur', 'knight', 'marriage']",PG-13,Action-Comedy
Rob Bowman,43000000.0,"['Action', 'Crime', 'Fantasy', 'Thriller']",Jennifer Garner,Elektra ,"['assassin', 'battle', 'heroine', 'martial arts', 'spin off']",PG-13,Action-Comedy
Frédéric Forestier,78000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Alain Delon,Asterix at the Olympic Games ,"['1st century b.c.', 'lightsaber', 'local blockbuster', 'magical potion', 'potion']",,Family
Hugh Hudson,34000000.0,"['Adventure', 'Drama', 'Romance']",Liam Aiken,I Dreamed of Africa ,"['dream', 'italian', 'kenya', 'ranch', 'snake']",PG-13,Adventure
James Mangold,120000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Hugh Jackman,The Wolverine ,"['healing power', 'marvel comics', 'mecha', 'regeneration', 'self healing']",PG-13,Sci-Fi
Ben Affleck,37000000.0,"['Crime', 'Drama', 'Thriller']",Jeremy Renner,The Town ,"['bank manager', 'bank robbery', 'criminal gang', 'heist', 'prison']",R,Crime
Harold Becker,40000000.0,"['Drama', 'Thriller']",Al Pacino,City Hall ,"['drug dealer', 'mayor', 'new york city', 'probation', 'scandal']",R,Drama
Stig Bergqvist,30000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Romance']",Elizabeth Daily,Rugrats in Paris: The Movie ,"['amusement park', 'baby', 'france', 'paris france', 'villain']",G,Animation
John Frankenheimer,55000000.0,"['Action', 'Adventure', 'Crime', 'Thriller']",Robert De Niro,Ronin ,"['case', 'ex kgb', 'ronin', 'russian', 'suitcase']",R,Action-Comedy
Noam Murro,110000000.0,"['Action', 'Drama', 'Fantasy', 'War']",Eva Green,300: Rise of an Empire ,"['army', 'commander', 'female rear nudity', 'greek', 'navy']",R,War
Peter Weir,150000000.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",James D'Arcy,Master and Commander: The Far Side of the World ,"['1800s', 'napoleonic wars', 'pursuit', 'royal navy', 'ship']",PG-13,War
James Mangold,117000000.0,"['Action', 'Comedy', 'Romance']",Tom Cruise,Knight and Day ,"['chase', 'fbi', 'garage', 'spy', 'surveillance']",PG-13,Rom-Com
David O. Russell,60000000.0,"['Biography', 'Comedy', 'Drama']",Jennifer Lawrence,Joy ,"['based on real person', 'female inventor', 'mop', 'sales pitch', 'woman holding a shotgun']",PG-13,Biography
Jean-Jacques Annaud,70000000.0,"['Adventure', 'Biography', 'Drama', 'History', 'War']",Brad Pitt,Seven Years in Tibet ,"['austria', 'dalai lama', 'himalaya', 'mountain', 'tibet']",PG-13,War
Steven Soderbergh,52000000.0,"['Biography', 'Drama']",Julia Roberts,Erin Brockovich ,"['contamination', 'corporate crime', 'environmental issue', 'female protagonist', 'working single mother']",R,Biography
Alejandro G. Iñárritu,135000000.0,"['Adventure', 'Drama', 'Thriller', 'Western']",Leonardo DiCaprio,The Revenant ,"['bear attack', 'cauterizing a wound', 'native american', 'revenge', 'survival']",R,Western
Carl Rinsch,175000000.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",Keanu Reeves,47 Ronin ,"['box office flop', 'ronin', 'samurai', 'shogun', 'tournament']",PG-13,Action-Comedy
Andy Tennant,70000000.0,"['Comedy', 'Romance']",Will Smith,Hitch ,"['advice', 'friendship', 'gossip', 'newspaper', 'quitting a job']",PG-13,Rom-Com
Joe Dante,80000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Brendan Fraser,Looney Tunes: Back in Action ,"['diamond', 'duck', 'monkey', 'spy', 'stuntman']",PG,Animation
Paul W.S. Anderson,60000000.0,"['Horror', 'Sci-Fi', 'Thriller']",Sean Pertwee,Event Horizon ,"['solar system', 'space', 'spaceship', 'starship', 'year 2047']",R,Horror
Paul W.S. Anderson,33000000.0,"['Action', 'Horror', 'Sci-Fi']",Milla Jovovich,Resident Evil ,"['amnesia', 'quarantine', 'special forces', 'virus', 'zombie']",R,Horror
Tony Scott,50000000.0,"['Action', 'Biography', 'Crime', 'Drama', 'Thriller']",Ian Ziering,Domino ,"['bounty hunter', 'fbi', 'female bounty hunter', 'female nudity', 'reality show']",R,Biography
Patrick Gilmore,60000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",Brad Pitt,Sinbad: Legend of the Seven Seas ,"['book', 'framed', 'goddess', 'prince', 'sinbad']",PG,Animation
Doug Liman,120000000.0,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",Brad Pitt,Mr. & Mrs. Smith ,"['assassin', 'marriage', 'secret agent', 'suburb', 'target']",PG-13,Rom-Com
Scott Speer,33000000.0,"['Drama', 'Music', 'Romance']",Ryan Guzman,Step Up Revolution ,"['3 dimensional', 'dance', 'dancer', 'dancing', 'flash mob']",PG-13,Musical
Ariel Vromen,31500000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Gary Oldman,Criminal ,"['cia', 'husband wife relationship', 'memory', 'tied up while barefoot', 'violence']",R,Sci-Fi
Peter Hedges,25000000.0,"['Comedy', 'Drama', 'Family', 'Fantasy']",Jennifer Garner,The Odd Life of Timothy Green ,"['dodgeball', 'portrait', 'soccer', 'soccer game', 'young love']",PG,Family
Phillip Noyce,110000000.0,"['Action', 'Crime', 'Mystery', 'Thriller']",Angelina Jolie Pitt,Salt ,"['cia', 'on the run', 'russian', 'russian spy', 'strong female lead']",PG-13,Mystery
Colin Strause,40000000.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Sam Trammell,Aliens vs. Predator: Requiem ,"['alien', 'escape', 'hunting', 'hybrid', 'predator']",R,Horror
Clint Eastwood,30000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Kevin Spacey,Midnight in the Garden of Good and Evil ,"['graveyard', 'murder', 'murder trial', 'reporter', 'trial']",R,Mystery
Rob Reiner,30000000.0,"['Comedy', 'Romance']",David Paymer,Alex & Emma ,"['gambling', 'novel', 'stenographer', 'writer', ""writer's block""]",PG-13,Rom-Com
Frank Coraci,80000000.0,"['Comedy', 'Family', 'Romance']",Rosario Dawson,Zookeeper ,"['champagne bottle', 'coca cola', 'jewelry box', 'red bull', 'zoo']",PG,Family
Joe Charbanic,33000000.0,"['Crime', 'Horror', 'Mystery', 'Thriller']",Keanu Reeves,The Watcher ,"['fbi', 'murder', 'scene of the crime', 'serial killer', 'therapy']",R,Horror
Renny Harlin,40000000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Music', 'Mystery']",Lauren Holly,The Adventures of Ford Fairlane ,"['detective', 'groupie', 'murder', 'music industry', 'rock n roll']",R,Musical
Jonathan Frakes,57000000.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",Sophia Myles,Thunderbirds ,"['astronaut', 'island', 'lady penelope', 'rescue', 'the hood']",PG,Family
George Miller,100000000.0,"['Animation', 'Comedy', 'Family', 'Music', 'Romance']",Robin Williams,Happy Feet ,"['dance', 'emperor penguin', 'friend', 'penguin', 'song']",PG,Animation
Antoine Fuqua,70000000.0,"['Action', 'Drama', 'Thriller', 'War']",Bruce Willis,Tears of the Sun ,"['dictator', 'doctor', 'jungle', 'rebel', 'refugee']",R,War
Renny Harlin,50000000.0,"['Horror', 'Mystery', 'Thriller']",James D'Arcy,Exorcist: The Beginning ,"['archeologist', 'church', 'excavation', 'faith', 'relic']",R,Horror
Michael Bay,50000000.0,"['Action', 'Drama', 'Thriller', 'War']",Toby Stephens,13 Hours ,"['based on true story', 'cia agent', 'libya', 'mercenary', 'u.s. ambassador']",R,War
Kent Alterman,55000000.0,"['Comedy', 'Sport']",Will Ferrell,Semi-Pro ,"['flint michigan', 'merger', 'michigan', 'nba', 'team']",R,Sport
Wayne Wang,55000000.0,"['Comedy', 'Drama', 'Romance']",Bob Hoskins,Maid in Manhattan ,"['hotel', 'maid', 'new york city', 'place name in title', 'the bronx']",PG-13,Rom-Com
Robert B. Weide,27000000.0,"['Comedy', 'Drama', 'Romance']",James Corden,How to Lose Friends & Alienate People ,"['celebrity', 'party', 'pig', 'starlet', 'writer']",R,Rom-Com
Ridley Scott,103000000.0,"['Action', 'Drama', 'Romance']",Djimon Hounsou,Gladiator ,"['battlefield', 'blood', 'combat', 'gladiator', 'roman empire']",R,Action-Comedy
Rob Minkoff,55000000.0,"['Action', 'Adventure', 'Fantasy']",Jet Li,The Forbidden Kingdom ,"['monkey king', 'staff', 'teenager', 'urination', 'warrior']",PG-13,Action-Comedy
Sam Raimi,200000000.0,"['Action', 'Adventure', 'Fantasy', 'Romance']",J.K. Simmons,Spider-Man 2 ,"['death', 'doctor', 'scientist', 'super villain', 'tentacle']",PG-13,Action-Comedy
David Twohy,38000000.0,"['Action', 'Sci-Fi', 'Thriller']",Vin Diesel,Riddick ,"['alien', 'left for dead', 'mercenary', 'survival', 'vomiting']",R,Sci-Fi
